label,step,time_s,particle_count,stable_duration_s,equilibrium_seen,speed_p50_mps,speed_p90_mps,speed_p95_mps,speed_p99_mps,speed_p99p5_mps,speed_max_mps,speed_rms_mps,mean_squared_speed_m2ps2,top_fraction,top_count,top_speed_mean_mps,top_speed_min_mps,top_speed_max_mps,top_x_mean_m,top_y_mean_m,top_z_mean_m,top_xy_radius_mean_m,top_xy_radius_p95_m,top_near_side_wall_fraction,top_near_ground_fraction,top_near_surface_fraction,top_inside_action_footprint_fraction,top_x_p05_m,top_x_median_m,top_x_p95_m,top_y_p05_m,top_y_median_m,top_y_p95_m,top_z_p05_m,top_z_median_m,top_z_p95_m
dt_0.5_ms,5520,2.7600000000000002,307461,0.0,True,0.00010836352885235101,0.0002141876466339454,0.0002882612752728164,0.0005571067798882727,0.0006571646837983327,0.005448879674077034,0.00019043283441922066,3.626466442493832e-08,0.01,3075,0.000992181646293105,0.0005571180954575539,0.005448879674077034,-0.0028207586060675087,0.00035368536436277,-0.09417801192136314,0.36505899815974907,0.4215354939924284,0.9856910569105691,0.7830894308943089,0.0,0.0,-0.3030498445034027,-0.01000937819480896,0.3030496835708618,-0.3030406504869461,3.730709977389779e-06,0.3030406147241592,-0.10188723728060722,-0.09706628322601318,-0.07311262264847755
dt_0.5_ms,5540,2.77,307461,0.0,True,0.00010828731319634244,0.00021383102284744382,0.0002874859783332795,0.0005558033124543727,0.0006556965643540082,0.0054457965306937695,0.00019011977738321264,3.6145529752242334e-08,0.01,3075,0.000990125385654439,0.0005558051634579897,0.0054457965306937695,-0.003335385260867963,0.0005118664552743227,-0.09421637097025305,0.364934999517432,0.421543922571141,0.9856910569105691,0.784390243902439,0.0,0.0,-0.30305580496788026,-0.010010355152189732,0.30305564403533936,-0.30304661095142366,3.875699803757016e-06,0.30304657518863676,-0.10189021751284599,-0.09707080572843552,-0.07312372401356697
dt_0.5_ms,5560,2.7800000000000002,307461,0.0,True,0.00010825497156474739,0.00021339992235880345,0.0002868823939934373,0.0005545506253838546,0.0006542869377881298,0.005442604888230562,0.00018980561482274047,3.602617141823851e-08,0.01,3075,0.0009881345693181019,0.000554569240193814,0.005442604888230562,-0.003412784406258711,-0.00026369223442754183,-0.09421198154125757,0.36499950931059705,0.4215523511498852,0.9856910569105691,0.7840650406504065,0.0,0.0,-0.3030617654323578,-0.010013480670750141,0.3030616044998169,-0.3030525714159012,2.5745910079422174e-06,0.3030525356531143,-0.10189364999532699,-0.09707379341125488,-0.07312529012560845
dt_0.5_ms,5580,2.79,307461,0.0,True,0.00010811940592247993,0.00021306569396983832,0.00028646786813624203,0.0005533291725441814,0.0006526864424813618,0.0054393345490098,0.00018951294004261395,3.5915154443595393e-08,0.01,3075,0.000986186645535101,0.0005533294170163572,0.0054393345490098,-0.0030698116190165355,-0.000629967712470679,-0.09420749819617931,0.3650247213635721,0.421560779728661,0.9856910569105691,0.7834146341463415,0.0,0.0,-0.30306772589683534,-0.010010355152189732,0.30306756496429443,-0.30305853188037873,-0.005004625301808119,0.30305849611759184,-0.10190156474709511,-0.09707789868116379,-0.07313050404191017
dt_0.5_ms,5600,2.8000000000000003,307461,0.0,True,0.00010800108429975808,0.00021273508900776505,0.000285955989966169,0.0005520325154066096,0.000651275779819118,0.005435850005596876,0.00018919623044303798,3.579521361385513e-08,0.01,3075,0.000984277063299243,0.0005520585691556334,0.005435850005596876,-0.0024924069608015806,-0.0006756595350750688,-0.09420009515876693,0.3650661992943595,0.42156920830746847,0.9856910569105691,0.7830894308943089,0.0,0.0,-0.3030736863613129,-0.00501007167622447,0.303073525428772,-0.3030644923448563,-0.005004625301808119,0.3030644565820694,-0.10191050544381142,-0.09707975387573242,-0.07313602492213249
dt_0.5_ms,5620,2.81,307461,0.0,True,0.00010788226791191846,0.00021224719239398837,0.0002852889010682702,0.0005508926697075377,0.0006496817106381102,0.005432730540633202,0.00018886191274470685,3.566882208558926e-08,0.01,3075,0.0009824427052749305,0.0005509179900400341,0.005432730540633202,-0.002241520988270918,-0.0008514739449848885,-0.09419397888144826,0.3650703539351432,0.42157763688630756,0.9856910569105691,0.7827642276422764,0.0,0.0,-0.3030796468257904,-0.005008336156606674,0.3030794858932495,-0.3030704528093338,-0.005004684440791607,0.3030704170465469,-0.10191944614052773,-0.09708273410797119,-0.0731416568160057
dt_0.5_ms,5640,2.82,307461,0.0,True,0.00010771164670586586,0.00021176184236537665,0.00028462003683671355,0.0005498777376487852,0.0006486981175839963,0.005429288372397423,0.00018851865952401105,3.553928498873e-08,0.01,3075,0.000980717682173642,0.0005498792743310332,0.005429288372397423,-0.0021691618349432874,-0.0004214638882320849,-0.0941865988087848,0.3651258210941328,0.4215860654651783,0.9853658536585366,0.7821138211382114,0.0,0.0,-0.30308560729026796,-0.005008336156606674,0.30308544635772705,-0.30307641327381135,-0.005004486069083214,0.30307637751102445,-0.10192838683724403,-0.09708570688962936,-0.07314707636833191
dt_0.5_ms,5660,2.83,307461,0.0,True,0.00010752452362794429,0.00021129286324139684,0.00028393729007802904,0.000548700208310038,0.0006472819717601004,0.005425759591162205,0.00018816038854280656,3.540433181657993e-08,0.01,3075,0.0009790156353492198,0.0005487049929797649,0.005425759591162205,-0.0019062078203829862,0.00033557847932385584,-0.09416180694733209,0.36524829336997533,0.4215944940440806,0.9853658536585366,0.7808130081300813,0.0,0.0,-0.3030915677547455,-0.005008011590689421,0.3030914068222046,-0.3030823737382889,4.006626568298088e-06,0.303082337975502,-0.10193732753396034,-0.09708753973245621,-0.07315101101994514
dt_0.5_ms,5680,2.84,307461,0.0,True,0.00010735890828073025,0.00021102358005009592,0.0002834223269019276,0.0005475752288475636,0.0006460096221417196,0.005422302987426519,0.0001878565604156968,3.529008729121635e-08,0.01,3075,0.0009773493928804508,0.0005475847283378243,0.005422302987426519,-0.0018743938511626426,0.0002878052429441891,-0.09416040071142398,0.3652639607379495,0.4216029226230146,0.9853658536585366,0.7804878048780488,0.0,0.0,-0.30309752821922303,-0.005008011590689421,0.30309736728668213,-0.30308833420276643,4.091684786544647e-06,0.30308829843997953,-0.10194626823067665,-0.09709107130765915,-0.07315631210803986
dt_0.5_ms,5700,2.85,307461,0.0,True,0.00010715350072132424,0.00021082584862597287,0.00028297805693000555,0.000546610809396953,0.000645129883196205,0.005419142544269562,0.0001877508715047287,3.5250389750785146e-08,0.01,3075,0.0009773031334256435,0.0005466266302391887,0.005419142544269562,-0.0018579188565302398,-3.061429350905163e-05,-0.09417047892644154,0.36527298143571396,0.4216113512019801,0.9853658536585366,0.7804878048780488,0.0,0.0,-0.3031034886837006,-0.005008011590689421,0.30310332775115967,-0.30309429466724397,4.107878794457065e-06,0.30309425890445707,-0.10195520892739296,-0.09709464758634567,-0.0731622725725174
dt_0.5_ms,5720,2.86,307461,0.0,True,0.00010699018457671627,0.0002107030595652759,0.0002826584968715906,0.0005459198146127174,0.000643850822234529,0.005416035186499357,0.00018765007141998148,3.5212549303924154e-08,0.01,3075,0.0009771051287757067,0.0005459453095681965,0.005416035186499357,-0.0019080394181020073,-0.00029050535740118095,-0.09421616490051998,0.36511779608399336,0.42161977978097737,0.9856910569105691,0.7817886178861788,0.0,0.0,-0.3031094491481781,-0.005008336156606674,0.3031092882156372,-0.3031002551317215,4.156219802098349e-06,0.3031002193689346,-0.10196414962410927,-0.09710238128900528,-0.07317054793238639
dt_0.5_ms,5740,2.87,307461,0.0,True,0.00010699395352276042,0.0002105074527207762,0.00028222324908711016,0.0005451973294839269,0.0006423574057407741,0.005412893835455179,0.00018743160598155896,3.5130606920826364e-08,0.01,3075,0.0009754081964265646,0.0005452132900245488,0.005412893835455179,-0.0016283394823838765,-0.00015306281662538467,-0.09421668606560404,0.3650940662304004,0.42162820836000614,0.9856910569105691,0.7817886178861788,0.0,0.0,-0.30311540961265565,-0.005008011590689421,0.30311524868011475,-0.30310621559619905,4.202095169603126e-06,0.30310617983341215,-0.10197309032082558,-0.09710399806499481,-0.07317650839686393
dt_0.5_ms,5760,2.88,307461,0.0,True,0.00010707908222684637,0.0002103394945152104,0.00028186733834445477,0.0005446054739877582,0.0006409753637854073,0.005409655626863241,0.00018728730876194595,3.507653602329248e-08,0.01,3075,0.0009737639546553355,0.000544606416951865,0.005409655626863241,-0.0017522194897426234,-0.00023807926174509422,-0.0942279839006866,0.36503474154590704,0.4216366369390666,0.9856910569105691,0.7817886178861788,0.0,0.0,-0.3031213700771332,-0.005008011590689421,0.3031212091445923,-0.3031121760606766,3.7248651096888352e-06,0.3031121402978897,-0.1019798420369625,-0.09710864722728729,-0.07318246886134147
dt_0.5_ms,5780,2.89,307461,0.0,True,0.0001071134174708277,0.00021017456310801208,0.00028158570057712495,0.0005439292523078623,0.0006395608361344794,0.00542725995182991,0.0001871432673476415,3.5022602513550816e-08,0.01,3075,0.0009723749440314808,0.0005439355736598372,0.00542725995182991,-0.001461606191542437,-0.0002234555291577236,-0.0942451139218439,0.36496352459356934,0.4216450655181586,0.9856910569105691,0.7817886178861788,0.0,0.0,-0.30312733054161073,-0.0050050984136760235,0.3031271696090698,-0.3031181365251541,4.286402599973371e-06,0.3031181007623672,-0.10198282226920127,-0.0971154049038887,-0.07318842932581901
dt_0.5_ms,5800,2.9,307461,0.0,True,0.00010706489410949871,0.0002099250996252522,0.00028117006877437234,0.0005430075456388301,0.0006404925545212043,0.005395146552473307,0.00018712425954675347,3.5015488510920754e-08,0.01,3075,0.0009727033063186317,0.000543024973012507,0.005395146552473307,-0.0007330673753749099,-0.0005296246999342856,-0.09428294803795775,0.36484339417121164,0.42165349409728226,0.9856910569105691,0.7834146341463415,0.0,0.0,-0.30313329100608827,-2.8504955480457284e-06,0.30313313007354736,-0.30312409698963166,3.5917842069466133e-06,0.30312406122684477,-0.10198580250144004,-0.09712312370538712,-0.07319530099630356
dt_0.5_ms,5820,2.91,307461,0.0,True,0.00010689701593946666,0.0002096617827191949,0.00028060388285666704,0.0005424483446404346,0.0006402123370208025,0.005389487836509943,0.00018684042273127936,3.4909343566403175e-08,0.01,3075,0.0009713070699566505,0.0005424694390967488,0.005389487836509943,0.0002497550310031292,-0.0007371278397064399,-0.09421990245580673,0.3651164384312472,0.4216619226764375,0.9847154471544716,0.7804878048780488,0.0,0.0,-0.3031392514705658,-9.283488111577753e-07,0.3031390905380249,-0.3031300574541092,3.6256033126846887e-06,0.3031300216913223,-0.10198904499411583,-0.0971231758594513,-0.07319287806749344
dt_0.5_ms,5840,2.92,307461,0.0,True,0.00010669889888959005,0.00020941451657563448,0.0002801690134219825,0.0005416141357272866,0.0006398420548066571,0.005405668634921312,0.00018657294759436574,3.480946477404994e-08,0.01,3075,0.0009702174491211166,0.000541620422154665,0.005405668634921312,0.0002922659209908984,-0.0008559435892846345,-0.09413145109768806,0.3654202093532517,0.4217074691490091,0.984390243902439,0.776910569105691,0.0,0.0,-0.30314521193504335,-8.469685894851864e-07,0.30314505100250244,-0.30313601791858674,3.6602732507162727e-06,0.30313598215579984,-0.10199658051133156,-0.09712184965610504,-0.07318210527300835
dt_0.5_ms,5860,2.93,307461,0.0,True,0.00010657707025529817,0.00020899533410556614,0.0002798213390633464,0.0005405935575254261,0.0006400614976882985,0.005407589487731457,0.00018637275915718538,3.4734805355862225e-08,0.01,3075,0.0009696254153864655,0.0005405940464697778,0.005407589487731457,0.00034535171639187343,-0.000534422725005886,-0.09409260391098696,0.36563359096092035,0.42171589815894295,0.984390243902439,0.7749593495934959,0.0,0.0,-0.3031511723995209,-8.588840501033701e-07,0.30315101146698,-0.3031419783830643,3.884313173330156e-06,0.3031419426202774,-0.10200552120804787,-0.09712324291467667,-0.07317944765090942
dt_0.5_ms,5880,2.94,307461,0.0,True,0.00010644122812664136,0.0002087747270707041,0.0002793879830278456,0.000539453630335629,0.000640022929292184,0.005400368943810463,0.00018609245070294776,3.463040020862904e-08,0.01,3075,0.000968210340621389,0.000539455795660615,0.005400368943810463,0.0005473623092529849,0.00022375814478185546,-0.0940692847955033,0.3657192832942637,0.4217243271688912,0.984390243902439,0.7739837398373983,0.0,0.0,-0.3031571328639984,-8.720001005713129e-07,0.3031569719314575,-0.3031479388475418,5.6226917877211235e-06,0.3031479030847549,-0.10201446190476418,-0.09712336212396622,-0.07318387031555176
dt_0.5_ms,5900,2.95,307461,0.0,True,0.00010630661563482136,0.00020853870955761522,0.0002787954290397465,0.0005382019095122814,0.0006388072331901682,0.005395745392888784,0.00018581648560609152,3.452776632299882e-08,0.01,3075,0.0009666262601116082,0.0005382031667977571,0.005395745392888784,0.0004603289036870821,-0.0004950940585091835,-0.0940394095022504,0.3658513414430831,0.4217934103572963,0.984390243902439,0.7730081300813008,0.0,0.0,-0.30316309332847596,-9.805554554986884e-07,0.30316293239593506,-0.30315389931201936,3.948638550355099e-06,0.30315386354923246,-0.10202340260148049,-0.0971255823969841,-0.07318641319870949
dt_0.5_ms,5920,2.96,307461,0.0,True,0.00010622886475175619,0.0002082624996546656,0.000278300023637712,0.0005370229366235439,0.000637896166881549,0.0053849308751523495,0.00018552705424367685,3.4420287856336217e-08,0.01,3075,0.0009648756581600907,0.0005370329599827528,0.0053849308751523495,-0.0001427078126227674,-0.00042337987530073607,-0.09402131600714311,0.36591778332435565,0.421779507126112,0.984390243902439,0.7723577235772358,0.0,0.0,-0.3031690537929535,-2.340471837669611e-06,0.3031688928604126,-0.3031598597764969,3.987418494943995e-06,0.30315982401371,-0.1020323432981968,-0.09712588787078857,-0.07319171503186225
dt_0.5_ms,5940,2.97,307461,0.0,True,0.0001062113224179484,0.00020791523274965584,0.00027773919282481074,0.0005357478512451058,0.0006365470821037952,0.005379135254770517,0.00018524018948882321,3.4313927801855133e-08,0.01,3075,0.0009628486649201411,0.0005357630434446037,0.005379135254770517,-0.00011001598332873849,-7.60770757922107e-05,-0.0939962726528567,0.36598047801431965,0.42178793529679676,0.984390243902439,0.7717073170731708,0.0,0.0,-0.30317501425743104,-2.330049937881995e-06,0.30317485332489014,-0.30316582024097444,4.586671821016353e-06,0.30316578447818754,-0.1020412839949131,-0.09712687879800797,-0.07319494634866715
dt_0.5_ms,5960,2.98,307461,0.0,True,0.00010616466897772625,0.00020714569836854935,0.0002761197683867067,0.0005331958993338054,0.0006293895421549702,0.00565490173175931,0.00018553387128856987,3.442281739532361e-08,0.01,3075,0.000963949765536813,0.0005332102882675827,0.00565490173175931,-0.0007009338702744024,-0.0012236253463201935,-0.094386903132365,0.3646929786638156,0.4217209227314091,0.9860162601626016,0.7876422764227642,0.0,0.0,-0.3031809747219086,-3.0914743547327816e-06,0.3031808137893677,-0.303171780705452,-0.005006308667361736,0.3031717449426651,-0.10205022469162942,-0.09714427590370178,-0.07324889376759529
dt_0.5_ms,5980,2.99,307461,0.0,True,0.00010600840323604643,0.00020653876708820462,0.0002754029701463878,0.000532584101893008,0.0006345388421323163,0.0056280470453202724,0.0001852282415099918,3.430950145288386e-08,0.01,3075,0.0009638736282694873,0.0005325925885699689,0.0056280470453202724,0.0003324309068586548,-0.0010295397779927732,-0.0940797966960969,0.36580429596608893,0.42176647221884817,0.984390243902439,0.7733333333333333,0.0,0.0,-0.3031869351863861,-1.249406182068924e-06,0.3031867742538452,-0.3031777411699295,-0.005004486069083214,0.3031777054071426,-0.10205916538834572,-0.09713637828826904,-0.07321344539523125
dt_0.5_ms,6000,3.0,307461,0.0,True,0.00010578998626442626,0.00020617331028915942,0.0002754680172074586,0.0005314687266945847,0.0006367600581143108,0.005604853387922049,0.00018496198184532854,3.421093472815165e-08,0.01,3075,0.0009634218180771705,0.0005314890877343714,0.005604853387922049,0.0009473130110842338,-0.0014135359122439872,-0.09390646936689935,0.3664188929085847,0.4218871487503671,0.984390243902439,0.7668292682926829,0.0,0.0,-0.30319289565086366,-8.686901082910481e-07,0.30319273471832275,-0.30318370163440705,-0.0050047896802425385,0.30318366587162016,-0.10206810608506203,-0.09713456779718399,-0.0731678768992424
dt_0.5_ms,6020,3.0100000000000002,307461,0.0,True,0.00010553328320384026,0.00020596430113073438,0.0002753045700956136,0.0005295964772813027,0.0006334390782285585,0.005753586068749428,0.00018527195255551763,3.4325696403733974e-08,0.01,3075,0.0009651770678962149,0.0005296088056638837,0.005753586068749428,0.0005874596413299906,-0.00144461465647029,-0.09404463142398896,0.36607850905434147,0.42184398153914293,0.984390243902439,0.7720325203252032,0.0,0.0,-0.3031988561153412,-9.590395393388462e-07,0.3031986951828003,-0.3031896620988846,-0.005004684440791607,0.3031896263360977,-0.10207753032445907,-0.09714346379041672,-0.07321994304656983
dt_0.5_ms,6040,3.02,307461,0.0,True,0.00010533291788306087,0.0002060843544313684,0.0002755671739578247,0.0005295241018757225,0.0006365930137690168,0.005712078418582678,0.00018507358377489814,3.425223141128424e-08,0.01,3075,0.0009652467877452632,0.0005295260925777256,0.005712078418582678,0.0012367580656766363,-0.0009691692694783653,-0.09370288421468037,0.36735641982580747,0.4219203003850859,0.983739837398374,0.7583739837398374,0.0,0.0,-0.30320481657981874,0.005005077924579382,0.30320465564727783,-0.30319562256336213,3.3412779885111377e-06,0.30319558680057523,-0.10208694711327553,-0.0971342995762825,-0.0730946458876133
dt_0.5_ms,6060,3.0300000000000002,307461,0.0,True,0.00010524930257815868,0.00020656177366618067,0.00027610408142209053,0.000529172760434449,0.0006404499348718684,0.005679009482264519,0.00018498651970593117,3.4220012472912856e-08,0.01,3075,0.0009648738984904457,0.0005291808629408479,0.005679009482264519,0.0006016965403358608,-0.0015780534993490715,-0.09332038821364806,0.36866243650119335,0.42210030773859536,0.9821138211382113,0.745040650406504,0.0,0.0,-0.3032107770442963,-9.777190825843718e-07,0.30321061611175537,-0.30320158302783967,-0.005004684440791607,0.3032015472650528,-0.10209597870707512,-0.09713532030582428,-0.0681110255420208
dt_0.5_ms,6080,3.04,307461,0.0,True,0.0001052552106557414,0.00020718437735922635,0.00027690312708728015,0.0005283814971335234,0.0006433587055653334,0.005647939629852772,0.00018494668383675205,3.420527586221152e-08,0.01,3075,0.0009642668741157021,0.0005283884820528328,0.005647939629852772,0.0001783605842558977,-0.0009614750374541798,-0.09320882412839711,0.36940264610837653,0.4221057676926639,0.9798373983739838,0.7395121951219512,0.0,0.0,-0.3032167375087738,-1.0657082611942315e-06,0.3032165765762329,-0.3032075434923172,3.411978013900807e-06,0.3032075077295303,-0.10210520178079605,-0.09713766723871231,-0.0681166835129261
dt_0.5_ms,6100,3.0500000000000003,307461,0.0,True,0.00010527776612434536,0.00020745563961099833,0.0002773968444671482,0.000527078902814538,0.0006443155172746629,0.005617205053567886,0.0001848450218538568,3.4167682104152796e-08,0.01,3075,0.0009631762844775387,0.0005270965048111975,0.005617205053567886,0.00018872515861078024,-0.0007181906560797471,-0.0931923277651876,0.3696139253191202,0.42210829610667056,0.9791869918699186,0.7378861788617886,0.0,0.0,-0.30322269797325135,-9.93583398667397e-07,0.30322253704071045,-0.30321350395679475,3.4464162581571145e-06,0.30321346819400785,-0.10212011784315109,-0.0971405953168869,-0.06812264397740364
dt_0.5_ms,6120,3.06,307461,0.0,True,0.00010527751874178648,0.00020781421335414052,0.0002775059256237,0.0005262178718112414,0.000646645884262398,0.005928752012550831,0.00018550883452126662,3.441352768543868e-08,0.01,3075,0.0009673484803056269,0.0005262303748168051,0.005928752012550831,0.0003939505424001084,-0.00033403937121202185,-0.093174105064898,0.36980690126945676,0.422110824520693,0.9791869918699186,0.7365853658536585,0.0,0.0,-0.3032286584377289,-1.0017513432103442e-06,0.303228497505188,-0.3032194644212723,4.991451987734763e-06,0.3032194286584854,-0.10214296355843544,-0.09714353829622269,-0.06812766939401627
dt_0.5_ms,6140,3.0700000000000003,307461,0.0,True,0.0001052508523571305,0.00020790922280866653,0.00027760720695368946,0.0005252090166322888,0.000645363703370095,0.005894415080547333,0.00018533339044984296,3.434846561563394e-08,0.01,3075,0.0009657899688974749,0.0005252117407508194,0.005894415080547333,0.000462876167948744,-0.0005414214297652358,-0.09314084868605543,0.36994895298508296,0.4221133529347313,0.9791869918699186,0.7352845528455284,0.0,0.0,-0.30323461890220643,-1.0082540029543452e-06,0.3032344579696655,-0.30322542488574983,4.272666501492495e-06,0.30322538912296293,-0.10215190425515175,-0.09714639186859131,-0.06813243180513381
dt_0.5_ms,6160,3.08,307461,0.0,True,0.00010519741772441193,0.000207638498977758,0.0002765037352219224,0.0005217715050093829,0.0006288704986218365,0.0066734375432133675,0.00018703170356152644,3.49808581371267e-08,0.01,3075,0.000970085872341008,0.0005217716097831726,0.0066734375432133675,0.001303032075548019,0.0012895534085579513,-0.09373281172499424,0.3677779623000686,0.4220088201605076,0.9827642276422764,0.7609756097560976,0.0,0.0,-0.30324057936668397,0.005005066283047199,0.30324041843414307,-0.30323138535022737,0.005016218405216932,0.30323134958744047,-0.10216084495186806,-0.09715539962053299,-0.07312053591012954
dt_0.5_ms,6180,3.09,307461,0.0,True,0.00010509048297535628,0.00020661743474192917,0.0002745046513155103,0.0005218475358560682,0.0006372973148245403,0.006561467424035072,0.00018640003334504605,3.474497243103428e-08,0.01,3075,0.000970796894857554,0.0005218475707806647,0.006561467424035072,0.00019011730530709006,-0.0015748988353670864,-0.09336008066326622,0.3692606930510051,0.42212033901318496,0.9798373983739838,0.7463414634146341,0.0,0.0,-0.3032465398311615,-2.2142355646792566e-06,0.3032463788986206,-0.3032373458147049,-0.005006308667361736,0.303237310051918,-0.10216978564858437,-0.0971532016992569,-0.0681481458246708
dt_0.5_ms,6200,3.1,307461,0.0,True,0.0001049142811098136,0.00020570085325744003,0.00027399612008593976,0.0005210708710365002,0.0006405118620023132,0.007104096468538046,0.00018717755921465214,3.503543867355461e-08,0.01,3075,0.0009772966707284312,0.0005210826057009399,0.007104096468538046,-0.0010331487714903395,-0.0024548728205677694,-0.09325964514559847,0.3698114550377946,0.42212441234798204,0.9782113821138212,0.7417886178861789,0.0,0.0,-0.30325250029563905,-0.005004710517823696,0.30325233936309814,-0.30324330627918245,-0.010009489953517914,0.30324327051639555,-0.10217872634530067,-0.09715581685304642,-0.06815180256962776
dt_0.5_ms,6220,3.11,307461,0.0,True,0.00010467270476510748,0.00020499741367530078,0.0002730664855334908,0.0005198563565500084,0.0006390923575963826,0.006974171381443739,0.0001875648952461877,3.518058992871337e-08,0.01,3075,0.0009809387741209106,0.0005198665894567966,0.006974171381443739,0.00011393486444819977,-0.0003736562763941304,-0.09326339381497081,0.3699500097495562,0.42213683049890616,0.975609756097561,0.7421138211382113,0.0,0.0,-0.3032584607601166,-1.3226002693045302e-06,0.3032582998275757,-0.30324926674366,5.224509550316725e-06,0.3032492309808731,-0.10218527242541313,-0.09715879708528519,-0.06815840676426888
dt_0.5_ms,6240,3.12,307461,0.0,True,0.00010443793144077063,0.00020533453789539635,0.00027424737345427275,0.0005210656789131464,0.0006425037281587731,0.006825176067650318,0.0001875194907443803,3.516355940903173e-08,0.01,3075,0.0009853727765555486,0.0005210694507695735,0.006825176067650318,-0.0001960995005512215,-0.0006009171609726705,-0.09282408702058521,0.3716701004289299,0.42214669611070005,0.9707317073170731,0.7232520325203252,0.0,0.0,-0.3032644212245941,-3.3970413824135903e-06,0.3032642602920532,-0.3032552272081375,3.684558350869338e-06,0.3032551914453506,-0.10218840911984443,-0.09716052561998367,-0.06812657117843628
dt_0.5_ms,6260,3.13,307461,0.0,True,0.00010436736192787066,0.00020653523097280413,0.00027669305563904345,0.0005221798084676274,0.0006425992352887991,0.006694426294416189,0.00018768154490479488,3.522436229785054e-08,0.01,3075,0.0009883362762402835,0.0005221999599598348,0.006694426294416189,-0.0020386247525006206,0.00033043973866843157,-0.09196673941927228,0.37412431590019674,0.42227825625944443,0.9648780487804878,0.6952845528455285,0.0,0.0,-0.30327038168907167,-0.00501007167622447,0.30327022075653076,-0.30326118767261506,5.691907063010149e-06,0.30326115190982816,-0.1021913893520832,-0.0971587598323822,-0.06797025501728057
dt_0.5_ms,6280,3.14,307461,0.0,True,0.00010441187623655424,0.00020849095017183572,0.00027888783370144665,0.0005226620356552317,0.0006429092027246957,0.006577925756573677,0.00018792019529400257,3.531399979933606e-08,0.01,3075,0.000989833203545673,0.0005226975190453231,0.006577925756573677,-0.001233756256327391,0.00010266628477956242,-0.09152933331887897,0.37537116551753713,0.4223542760935537,0.9648780487804878,0.6803252032520325,0.0,0.0,-0.3032763421535492,-0.005007673054933548,0.3032761812210083,-0.3032671481370926,7.047035978757776e-06,0.3032671123743057,-0.10219537615776061,-0.09715960919857025,-0.06299874186515808
dt_0.5_ms,6300,3.15,307461,0.0,True,0.00010459195618750528,0.0002100420097121969,0.0002806124684866518,0.000521954253781587,0.0006417443626560276,0.006486018653959036,0.00018799923032746397,3.534371060371885e-08,0.01,3075,0.0009884979253316798,0.0005219578160904348,0.006486018653959036,-0.0010423332760086577,-0.00013580939588947086,-0.09138361879480564,0.3758193877496861,0.4223665184292,0.9648780487804878,0.6751219512195122,0.0,0.0,-0.30328230261802674,-0.005007673054933548,0.30328214168548584,-0.30327310860157014,5.654258984577609e-06,0.30327307283878324,-0.10220245495438576,-0.09716229140758514,-0.06298696175217629
dt_0.5_ms,6320,3.16,307461,0.0,True,0.00010481857316335663,0.000210581420105882,0.0002809148281812668,0.0005204833811149009,0.0006402132567018272,0.0064493203535676,0.00018800018317548855,3.534406887401725e-08,0.01,3075,0.0009867008975366267,0.0005205022753216326,0.0064493203535676,-0.0008859020230011083,-0.0007226908091132923,-0.09136540393034617,0.3759075990721571,0.4223665184292,0.9648780487804878,0.6747967479674797,0.0,0.0,-0.3032882630825043,-0.005005438346415758,0.3032881021499634,-0.3032790690660477,3.8142686662467895e-06,0.3032790333032608,-0.10221115723252297,-0.09716521203517914,-0.06299191042780876
dt_0.5_ms,6340,3.17,307461,0.0,True,0.00010497433686396107,0.0002102215657941997,0.0002799547801259905,0.000518858036957682,0.0006383880332577974,0.006416962947696447,0.00018771739391649532,3.5237819978800674e-08,0.01,3075,0.0009843278686303978,0.0005188792711123824,0.006416962947696447,-0.0005222460719973449,-0.000571993329762099,-0.09140936509622791,0.3757628579090616,0.4223665184292,0.9648780487804878,0.6760975609756098,0.0,0.0,-0.3032942235469818,-0.005004389677196741,0.3032940626144409,-0.3032850295305252,5.482132110046223e-06,0.3032849937677383,-0.10222009792923928,-0.09716854989528656,-0.06299863606691361
dt_0.5_ms,6360,3.18,307461,0.0,True,0.00010500884673092514,0.00020924686396028847,0.00027816975489258766,0.0005172088858671486,0.0006365208420902501,0.006364380940794945,0.00018707363645791204,3.4996545457587033e-08,0.01,3075,0.0009806926311107308,0.0005172099336050451,0.006364380940794945,-0.001749515055743529,-0.0010268462238306481,-0.09146668549233336,0.3755456436476457,0.4223665184292,0.9648780487804878,0.6786991869918699,0.0,0.0,-0.30330018401145936,-0.00501007167622447,0.30330002307891846,-0.30329098999500276,-0.005004486069083214,0.30329095423221586,-0.10222903862595559,-0.09717179089784622,-0.06300511434674264
dt_0.5_ms,6380,3.19,307461,0.0,True,0.00010485007805982605,0.00020791040151380002,0.00027643993962556124,0.0005153910606168214,0.0006346362933982164,0.006314168218523264,0.00018636411091126827,3.4731581835747496e-08,0.01,3075,0.0009770715657462616,0.0005153992678970098,0.006314168218523264,-0.0016631913154389983,-0.0012010207794103521,-0.0915575178294647,0.3752650849128917,0.4223665184292,0.9648780487804878,0.6813008130081301,0.0,0.0,-0.3033061444759369,-0.005008336156606674,0.303305983543396,-0.3032969504594803,-0.005004486069083214,0.3032969146966934,-0.1022379793226719,-0.0971757173538208,-0.0630126178264618
