label,particle_index,diagnostic_sample_hits,diagnostic_sample_fraction,final_speed_mps,source_x_m,source_y_m,source_z_m,final_x_m,final_y_m,final_z_m
dt_0.125_ms,21466,215,0.5361596009975063,0.0010006328811869025,-0.05499298870563507,-0.019998446106910706,-0.005005837418138981,-0.05497163161635399,-0.019961614161729813,-0.002665018429979682
dt_0.125_ms,21486,215,0.5361596009975063,0.000978392898105085,0.044994380325078964,-0.019995348528027534,-0.005002764519304037,0.04498720169067383,-0.019889559596776962,-0.0026427959091961384
dt_0.125_ms,21242,215,0.5361596009975063,0.0009398363181389868,0.03499605879187584,-0.029985979199409485,-0.005000603385269642,0.03497959300875664,-0.029767613857984543,-0.002635358599945903
dt_0.125_ms,23175,215,0.5361596009975063,0.0009159456822089851,0.01999826356768608,0.049999020993709564,-0.005005609709769487,0.019990727305412292,0.04977259784936905,-0.002674955641850829
dt_0.125_ms,9803,214,0.5336658354114713,0.0010409876704216003,-0.28997716307640076,0.10501740127801895,0.00015009976050350815,-0.29038774967193604,0.10518161952495575,0.0026122997514903545
dt_0.125_ms,23062,214,0.5336658354114713,0.0009801517007872462,0.059984516352415085,0.04500223323702812,-0.005006059072911739,0.05972546711564064,0.044986527413129807,-0.002701251767575741
dt_0.125_ms,20985,214,0.5336658354114713,0.0009588957182131708,-0.039996273815631866,-0.039996933192014694,-0.005002681165933609,-0.03998827561736107,-0.03990635648369789,-0.002650939393788576
dt_0.125_ms,23284,214,0.5336658354114713,0.0009393642540089786,-0.03999723866581917,0.0549929216504097,-0.005005545448511839,-0.039992883801460266,0.05465731397271156,-0.002697060815989971
dt_0.125_ms,21109,214,0.5336658354114713,0.0009292665054090321,-0.02499646507203579,-0.03499715402722359,-0.005001931916922331,-0.0249871164560318,-0.03498624265193939,-0.002627258887514472
dt_0.125_ms,21119,214,0.5336658354114713,0.0009131265105679631,0.02499009296298027,-0.0349951833486557,-0.005000498611479998,0.024944869801402092,-0.035000719130039215,-0.002637229161337018
dt_0.125_ms,23174,214,0.5336658354114713,0.0009083187323994935,0.014997756108641624,0.04999932646751404,-0.005006234161555767,0.014919621869921684,0.04978156089782715,-0.002677340991795063
dt_0.125_ms,21118,214,0.5336658354114713,0.000903948035556823,0.01999533176422119,-0.03499622642993927,-0.005001212935894728,0.019986851140856743,-0.035000111907720566,-0.002637543249875307
dt_0.125_ms,23168,214,0.5336658354114713,0.0009031948866322637,-0.014991753734648228,0.049998652189970016,-0.005005361512303352,-0.014892411418259144,0.049744706600904465,-0.0026758660096675158
dt_0.125_ms,23169,214,0.5336658354114713,0.0008987050969153643,-0.009997539222240448,0.049999043345451355,-0.005006242077797651,-0.00999930128455162,0.049761876463890076,-0.0026795894373208284
dt_0.125_ms,21117,214,0.5336658354114713,0.0008968784241005778,0.014986765570938587,-0.03499734401702881,-0.005001705139875412,0.014873078092932701,-0.035005778074264526,-0.002638177713379264
dt_0.125_ms,14315,213,0.5311720698254364,0.0010367463110014796,-0.11501340568065643,0.2899714708328247,0.0001641070266487077,-0.11518706381320953,0.2903881072998047,0.0026287760119885206
