phase,axis,coordinate_m,chrono_response_mm,genesis_response_mm,error_mm
residual,y,-0.18,0.0,0.5855281949043274,0.5855281949043274
residual,y,-0.175,0.0,0.6101729869842529,0.6101729869842529
residual,y,-0.16999999999999998,0.0,0.6405655741691589,0.6405655741691589
residual,y,-0.16499999999999998,0.0,0.6768912672996521,0.6768912672996521
residual,y,-0.15999999999999998,0.0,0.7200952172279358,0.7200952172279358
residual,y,-0.155,0.0,0.7754688858985901,0.7754688858985901
residual,y,-0.15,0.0,0.8433436751365662,0.8433436751365662
residual,y,-0.145,0.0,0.9229425191879272,0.9229425191879272
residual,y,-0.13999999999999999,0.0,1.014385461807251,1.014385461807251
residual,y,-0.13499999999999998,0.0,1.118245244026184,1.118245244026184
residual,y,-0.12999999999999998,0.0,1.2325432300567627,1.2325432300567627
residual,y,-0.12499999999999997,0.0,1.358594298362732,1.358594298362732
residual,y,-0.12,0.0,1.4994813203811646,1.4994813203811646
residual,y,-0.11499999999999999,0.0,1.6522190570831299,1.6522190570831299
residual,y,-0.10999999999999999,0.0,1.8061878681182861,1.8061878681182861
residual,y,-0.10499999999999998,0.0,2.134380340576172,2.134380340576172
residual,y,-0.09999999999999998,0.0,2.2719027996063232,2.2719027996063232
residual,y,-0.09499999999999997,0.0,2.3930928707122803,2.3930928707122803
residual,y,-0.09,0.0,2.4872894287109375,2.4872894287109375
residual,y,-0.08499999999999999,0.0,2.503408670425415,2.503408670425415
residual,y,-0.07999999999999999,0.0,2.4828436374664307,2.4828436374664307
residual,y,-0.07499999999999998,0.0,2.352886199951172,2.352886199951172
residual,y,-0.06999999999999998,-10.74140453338623,2.062653064727783,12.804058074951172
residual,y,-0.06499999999999997,-16.853979110717773,-5.634559631347656,11.219419479370117
residual,y,-0.06,-17.5450439453125,-2.252805709838867,15.292238235473633
residual,y,-0.05499999999999999,-18.277687072753906,-5.34308385848999,12.934602737426758
residual,y,-0.04999999999999999,-19.03680992126465,-6.724598407745361,12.312211990356445
residual,y,-0.044999999999999984,-19.690120697021484,-6.881735801696777,12.808384895324707
residual,y,-0.03999999999999998,-20.35672950744629,-6.267209053039551,14.089520454406738
residual,y,-0.034999999999999976,-21.05678939819336,-5.584958553314209,15.471830368041992
residual,y,-0.02999999999999997,-21.743263244628906,-19.14180564880371,2.6014575958251953
residual,y,-0.024999999999999967,-21.0102481842041,-4.942761421203613,16.067485809326172
residual,y,-0.019999999999999962,-21.609041213989258,-4.343841075897217,17.265199661254883
residual,y,-0.014999999999999958,-21.020362854003906,-3.8490495681762695,17.171314239501953
residual,y,-0.010000000000000009,-21.101192474365234,-3.469019651412964,17.632173538208008
residual,y,-0.0050000000000000044,-20.94622802734375,-3.203158378601074,17.74306869506836
residual,y,0.0,-20.101797103881836,-3.054764986038208,17.04703140258789
residual,y,0.0050000000000000044,-18.486907958984375,-3.0240182876586914,15.462889671325684
residual,y,0.010000000000000009,-20.354984283447266,-3.111203193664551,17.24378204345703
residual,y,0.015000000000000013,-20.38987922668457,-3.3187594413757324,17.07111930847168
residual,y,0.020000000000000018,-20.572311401367188,-3.6450765132904053,16.927234649658203
residual,y,0.025000000000000022,-20.862911224365234,-4.0955634117126465,16.76734733581543
residual,y,0.030000000000000027,-21.807056427001953,-8.967255592346191,12.839800834655762
residual,y,0.03500000000000003,-21.31836700439453,-4.674096584320068,16.644269943237305
residual,y,0.040000000000000036,-20.765663146972656,-5.382239818572998,15.3834228515625
residual,y,0.04500000000000004,-20.158166885375977,-6.1353960037231445,14.022770881652832
residual,y,0.050000000000000044,-19.521465301513672,-6.45482873916626,13.06663703918457
residual,y,0.05499999999999999,-18.87234878540039,-6.102536201477051,12.76981258392334
residual,y,0.06,-18.474628448486328,-4.977610111236572,13.497018814086914
residual,y,0.065,-17.60593032836914,-8.82939338684082,8.77653694152832
residual,y,0.07,-16.999916076660156,-3.609835624694824,13.390080451965332
residual,y,0.07500000000000001,-16.399295806884766,-0.7671148777008057,15.632181167602539
residual,y,0.08000000000000002,-10.91673755645752,0.6586592793464661,11.575396537780762
residual,y,0.08500000000000002,0.0,1.758841872215271,1.758841872215271
residual,y,0.09000000000000002,0.0,2.350966691970825,2.350966691970825
residual,y,0.09500000000000003,0.0,2.6144776344299316,2.6144776344299316
residual,y,0.10000000000000003,0.0,2.7141075134277344,2.7141075134277344
residual,y,0.10500000000000004,0.0,2.666186809539795,2.666186809539795
residual,y,0.11000000000000004,0.0,2.515697479248047,2.515697479248047
residual,y,0.11500000000000005,0.0,2.335843563079834,2.335843563079834
residual,y,0.12,0.0,1.9113317728042603,1.9113317728042603
residual,y,0.125,0.0,1.7070800065994263,1.7070800065994263
residual,y,0.13,0.0,1.5231300592422485,1.5231300592422485
residual,y,0.135,0.0,1.3551764488220215,1.3551764488220215
residual,y,0.14,0.0,1.2046138048171997,1.2046138048171997
residual,y,0.14500000000000002,0.0,1.074973702430725,1.074973702430725
residual,y,0.15000000000000002,0.0,0.9643166661262512,0.9643166661262512
residual,y,0.15500000000000003,0.0,0.8694992065429688,0.8694992065429688
residual,y,0.16000000000000003,0.0,0.7916210293769836,0.7916210293769836
residual,y,0.16500000000000004,0.0,0.7299892902374268,0.7299892902374268
residual,y,0.17000000000000004,0.0,0.6798150539398193,0.6798150539398193
residual,y,0.17500000000000004,0.0,0.6402345895767212,0.6402345895767212
residual,y,0.18,0.0,0.6109775900840759,0.6109775900840759
residual,y,0.185,0.0,0.5854157209396362,0.5854157209396362
residual,y,0.19,0.0,0.5613487362861633,0.5613487362861633
residual,y,0.195,0.0,0.5386372804641724,0.5386372804641724
residual,y,0.2,0.0,0.5169271230697632,0.5169271230697632
residual,y,0.20500000000000002,0.0,0.4963347315788269,0.4963347315788269
residual,y,0.21000000000000002,0.0,0.4768207371234894,0.4768207371234894
residual,y,0.21500000000000002,0.0,0.45735132694244385,0.45735132694244385
residual,y,0.22000000000000003,0.0,0.4368661046028137,0.4368661046028137
residual,y,0.22500000000000003,0.0,0.415309876203537,0.415309876203537
residual,y,0.23000000000000004,0.0,0.3939724862575531,0.3939724862575531
residual,y,0.23500000000000004,0.0,0.3746982514858246,0.3746982514858246
residual,y,0.24000000000000005,0.0,0.3570253551006317,0.3570253551006317
residual,y,0.24500000000000005,0.0,0.34385743737220764,0.34385743737220764
residual,y,0.25000000000000006,0.0,0.3385680019855499,0.3385680019855499
residual,y,0.25500000000000006,0.0,0.3414889872074127,0.3414889872074127
residual,y,0.26000000000000006,0.0,0.3538746237754822,0.3538746237754822
residual,y,0.26500000000000007,0.0,0.37841930985450745,0.37841930985450745
residual,y,0.2700000000000001,0.0,0.4156677722930908,0.4156677722930908
residual,y,0.2750000000000001,0.0,0.4823957085609436,0.4823957085609436
residual,y,0.27999999999999997,0.0,0.6835276484489441,0.6835276484489441
residual,y,0.285,0.0,1.0367776155471802,1.0367776155471802
residual,y,0.29,0.0,1.5300207138061523,1.5300207138061523
residual,y,0.295,0.0,1.9228637218475342,1.9228637218475342
recovery,x,-0.295,0.0,0.2496577501296997,0.2496577501296997
recovery,x,-0.29,0.0,0.220200777053833,0.220200777053833
recovery,x,-0.285,0.0,0.18161273002624512,0.18161273002624512
recovery,x,-0.27999999999999997,0.0,0.1520671844482422,0.1520671844482422
recovery,x,-0.27499999999999997,0.0,0.13231989741325378,0.13231989741325378
recovery,x,-0.27,0.0,0.12102541327476501,0.12102541327476501
recovery,x,-0.265,0.0,0.11187145113945007,0.11187145113945007
recovery,x,-0.26,0.0,0.10393548011779785,0.10393548011779785
recovery,x,-0.255,0.0,0.09730887413024902,0.09730887413024902
recovery,x,-0.25,0.0,0.09250211715698242,0.09250211715698242
recovery,x,-0.245,0.0,0.08988386392593384,0.08988386392593384
recovery,x,-0.24,0.0,0.08865135908126831,0.08865135908126831
recovery,x,-0.235,0.0,0.08854129910469055,0.08854129910469055
recovery,x,-0.22999999999999998,0.0,0.08893811702728271,0.08893811702728271
recovery,x,-0.22499999999999998,0.0,0.08984735608100891,0.08984735608100891
recovery,x,-0.21999999999999997,0.0,0.09158647060394287,0.09158647060394287
recovery,x,-0.21499999999999997,0.0,0.0943717360496521,0.0943717360496521
recovery,x,-0.21,0.0,0.0982201099395752,0.0982201099395752
recovery,x,-0.205,0.0,0.10316306352615356,0.10316306352615356
recovery,x,-0.19999999999999998,0.0,0.10924658179283142,0.10924658179283142
recovery,x,-0.195,0.0,0.11646124720573425,0.11646124720573425
recovery,x,-0.19,0.0,0.12461808323860168,0.12461808323860168
recovery,x,-0.185,0.0,0.1333821415901184,0.1333821415901184
recovery,x,-0.18,0.0,0.14273571968078613,0.14273571968078613
recovery,x,-0.175,0.0,0.15334513783454895,0.15334513783454895
recovery,x,-0.16999999999999998,0.0,0.16666710376739502,0.16666710376739502
recovery,x,-0.16499999999999998,0.0,0.18278110027313232,0.18278110027313232
recovery,x,-0.15999999999999998,0.0,0.2019103765487671,0.2019103765487671
recovery,x,-0.155,0.0,0.2251691222190857,0.2251691222190857
recovery,x,-0.15,0.0,0.25271934270858765,0.25271934270858765
recovery,x,-0.145,0.0,0.284975528717041,0.284975528717041
recovery,x,-0.13999999999999999,0.0,0.3259490728378296,0.3259490728378296
recovery,x,-0.13499999999999998,0.0,0.3763967752456665,0.3763967752456665
recovery,x,-0.12999999999999998,0.0,0.43648403882980347,0.43648403882980347
recovery,x,-0.12499999999999997,0.0,0.5152555704116821,0.5152555704116821
recovery,x,-0.12,0.0,0.615534782409668,0.615534782409668
recovery,x,-0.11499999999999999,0.0,0.7378455400466919,0.7378455400466919
recovery,x,-0.10999999999999999,0.0,1.0384441614151,1.0384441614151
recovery,x,-0.10499999999999998,0.0,1.2938470840454102,1.2938470840454102
recovery,x,-0.09999999999999998,0.0,1.5488688945770264,1.5488688945770264
recovery,x,-0.09499999999999997,0.0,1.8484139442443848,1.8484139442443848
recovery,x,-0.09,0.0,2.1906421184539795,2.1906421184539795
recovery,x,-0.08499999999999999,0.0,2.58357572555542,2.58357572555542
recovery,x,-0.07999999999999999,0.0,3.016875982284546,3.016875982284546
recovery,x,-0.07499999999999998,0.0,3.525747776031494,3.525747776031494
recovery,x,-0.06999999999999998,0.0,2.938857078552246,2.938857078552246
recovery,x,-0.06499999999999997,0.0,-1.2666993141174316,-1.2666993141174316
recovery,x,-0.06,0.0,5.51162052154541,5.51162052154541
recovery,x,-0.05499999999999999,0.0,6.319707870483398,6.319707870483398
recovery,x,-0.04999999999999999,0.0,7.132083892822266,7.132083892822266
recovery,x,-0.044999999999999984,0.0,7.955307483673096,7.955307483673096
recovery,x,-0.03999999999999998,0.0,23.511661529541016,23.511661529541016
recovery,x,-0.034999999999999976,0.0,9.511655807495117,9.511655807495117
recovery,x,-0.02999999999999997,0.0,0.6491775512695312,0.6491775512695312
recovery,x,-0.024999999999999967,0.0,10.256643295288086,10.256643295288086
recovery,x,-0.019999999999999962,0.0,10.779330253601074,10.779330253601074
recovery,x,-0.014999999999999958,0.0,11.182065963745117,11.182065963745117
recovery,x,-0.010000000000000009,0.0,11.46908187866211,11.46908187866211
recovery,x,-0.0050000000000000044,0.0,11.640304565429688,11.640304565429688
recovery,x,0.0,0.0,11.6986083984375,11.6986083984375
recovery,x,0.0050000000000000044,0.0,11.644574165344238,11.644574165344238
recovery,x,0.010000000000000009,0.0,11.477559089660645,11.477559089660645
recovery,x,0.015000000000000013,0.0,11.194372177124023,11.194372177124023
recovery,x,0.020000000000000018,0.0,10.795422554016113,10.795422554016113
recovery,x,0.025000000000000022,0.0,10.276052474975586,10.276052474975586
recovery,x,0.030000000000000027,0.0,0.672053337097168,0.672053337097168
recovery,x,0.03500000000000003,0.0,9.534542083740234,9.534542083740234
recovery,x,0.040000000000000036,0.0,23.53447914123535,23.53447914123535
recovery,x,0.04500000000000004,0.0,7.979372978210449,7.979372978210449
recovery,x,0.050000000000000044,0.0,7.15476131439209,7.15476131439209
recovery,x,0.05499999999999999,0.0,6.3413801193237305,6.3413801193237305
recovery,x,0.06,0.0,5.528156757354736,5.528156757354736
recovery,x,0.065,0.0,-1.246060848236084,-1.246060848236084
recovery,x,0.07,0.0,2.9558138847351074,2.9558138847351074
recovery,x,0.07500000000000001,0.0,3.5351319313049316,3.5351319313049316
recovery,x,0.08000000000000002,0.0,3.024906635284424,3.024906635284424
recovery,x,0.08500000000000002,0.0,2.588956832885742,2.588956832885742
recovery,x,0.09000000000000002,0.0,2.1964995861053467,2.1964995861053467
recovery,x,0.09500000000000003,0.0,1.8532366752624512,1.8532366752624512
recovery,x,0.10000000000000003,0.0,1.5526421070098877,1.5526421070098877
recovery,x,0.10500000000000004,0.0,1.296484112739563,1.296484112739563
recovery,x,0.11000000000000004,0.0,1.0386123657226562,1.0386123657226562
recovery,x,0.11500000000000005,0.0,0.7374638319015503,0.7374638319015503
recovery,x,0.12,0.0,0.6144349575042725,0.6144349575042725
recovery,x,0.125,0.0,0.513787031173706,0.513787031173706
recovery,x,0.13,0.0,0.4350051283836365,0.4350051283836365
recovery,x,0.135,0.0,0.37518030405044556,0.37518030405044556
recovery,x,0.14,0.0,0.3250082731246948,0.3250082731246948
recovery,x,0.14500000000000002,0.0,0.28432631492614746,0.28432631492614746
recovery,x,0.15000000000000002,0.0,0.2523037791252136,0.2523037791252136
recovery,x,0.15500000000000003,0.0,0.2248399257659912,0.2248399257659912
recovery,x,0.16000000000000003,0.0,0.20149832963943481,0.20149832963943481
recovery,x,0.16500000000000004,0.0,0.1821689009666443,0.1821689009666443
recovery,x,0.17000000000000004,0.0,0.16597706079483032,0.16597706079483032
recovery,x,0.17500000000000004,0.0,0.15277686715126038,0.15277686715126038
recovery,x,0.18,0.0,0.14247629046440125,0.14247629046440125
recovery,x,0.185,0.0,0.13335558772087097,0.13335558772087097
recovery,x,0.19,0.0,0.12464779615402222,0.12464779615402222
recovery,x,0.195,0.0,0.11637952923774719,0.11637952923774719
recovery,x,0.2,0.0,0.10913118720054626,0.10913118720054626
recovery,x,0.20500000000000002,0.0,0.10325992107391357,0.10325992107391357
recovery,x,0.21000000000000002,0.0,0.09878045320510864,0.09878045320510864
recovery,x,0.21500000000000002,0.0,0.09539675712585449,0.09539675712585449
recovery,x,0.22000000000000003,0.0,0.09285575151443481,0.09285575151443481
recovery,x,0.22500000000000003,0.0,0.09112384915351868,0.09112384915351868
recovery,x,0.23000000000000004,0.0,0.09011659026145935,0.09011659026145935
recovery,x,0.23500000000000004,0.0,0.0897127091884613,0.0897127091884613
recovery,x,0.24000000000000005,0.0,0.08989068865776062,0.08989068865776062
recovery,x,0.24500000000000005,0.0,0.09122252464294434,0.09122252464294434
recovery,x,0.25000000000000006,0.0,0.09389868378639221,0.09389868378639221
recovery,x,0.25500000000000006,0.0,0.09875434637069702,0.09875434637069702
recovery,x,0.26000000000000006,0.0,0.10540440678596497,0.10540440678596497
recovery,x,0.26500000000000007,0.0,0.11326006054878235,0.11326006054878235
recovery,x,0.2700000000000001,0.0,0.12224721908569336,0.12224721908569336
recovery,x,0.2750000000000001,0.0,0.13327038288116455,0.13327038288116455
recovery,x,0.27999999999999997,0.0,0.15261870622634888,0.15261870622634888
recovery,x,0.285,0.0,0.18158411979675293,0.18158411979675293
recovery,x,0.29,0.0,0.21947157382965088,0.21947157382965088
recovery,x,0.295,0.0,0.2482922077178955,0.2482922077178955
recovery,y,-0.295,0.0,0.2410726547241211,0.2410726547241211
recovery,y,-0.29,0.0,0.21264922618865967,0.21264922618865967
recovery,y,-0.285,0.0,0.1753758192062378,0.1753758192062378
recovery,y,-0.27999999999999997,0.0,0.14647400379180908,0.14647400379180908
recovery,y,-0.27499999999999997,0.0,0.1267581582069397,0.1267581582069397
recovery,y,-0.27,0.0,0.11517700552940369,0.11517700552940369
recovery,y,-0.265,0.0,0.10585644841194153,0.10585644841194153
recovery,y,-0.26,0.0,0.09796437621116638,0.09796437621116638
recovery,y,-0.255,0.0,0.09147518873214722,0.09147518873214722
recovery,y,-0.25,0.0,0.08648371696472168,0.08648371696472168
recovery,y,-0.245,0.0,0.08321920037269592,0.08321920037269592
recovery,y,-0.24,0.0,0.08087176084518433,0.08087176084518433
recovery,y,-0.235,0.0,0.08015549182891846,0.08015549182891846
recovery,y,-0.22999999999999998,0.0,0.08114886283874512,0.08114886283874512
recovery,y,-0.22499999999999998,0.0,0.0838518738746643,0.0838518738746643
recovery,y,-0.21999999999999997,0.0,0.08726164698600769,0.08726164698600769
recovery,y,-0.21499999999999997,0.0,0.09064421057701111,0.09064421057701111
recovery,y,-0.21,0.0,0.09401175379753113,0.09401175379753113
recovery,y,-0.205,0.0,0.09793180227279663,0.09793180227279663
recovery,y,-0.19999999999999998,0.0,0.10298901796340942,0.10298901796340942
recovery,y,-0.195,0.0,0.10917463898658752,0.10917463898658752
recovery,y,-0.19,0.0,0.1164277195930481,0.1164277195930481
recovery,y,-0.185,0.0,0.1246412992477417,0.1246412992477417
recovery,y,-0.18,0.0,0.13380908966064453,0.13380908966064453
recovery,y,-0.175,0.0,0.14411580562591553,0.14411580562591553
recovery,y,-0.16999999999999998,0.0,0.15603667497634888,0.15603667497634888
recovery,y,-0.16499999999999998,0.0,0.16958129405975342,0.16958129405975342
recovery,y,-0.15999999999999998,0.0,0.18515288829803467,0.18515288829803467
recovery,y,-0.155,0.0,0.20433425903320312,0.20433425903320312
recovery,y,-0.15,0.0,0.227267324924469,0.227267324924469
recovery,y,-0.145,0.0,0.25439679622650146,0.25439679622650146
recovery,y,-0.13999999999999999,0.0,0.28898680210113525,0.28898680210113525
recovery,y,-0.13499999999999998,0.0,0.3316171169281006,0.3316171169281006
recovery,y,-0.12999999999999998,0.0,0.38267117738723755,0.38267117738723755
recovery,y,-0.12499999999999997,0.0,0.4505734443664551,0.4505734443664551
recovery,y,-0.12,0.0,0.5379931926727295,0.5379931926727295
recovery,y,-0.11499999999999999,0.0,0.6448560953140259,0.6448560953140259
recovery,y,-0.10999999999999999,0.0,0.7792266607284546,0.7792266607284546
recovery,y,-0.10499999999999998,0.0,1.1142774820327759,1.1142774820327759
recovery,y,-0.09999999999999998,0.0,1.3864859342575073,1.3864859342575073
recovery,y,-0.09499999999999997,0.0,1.6720750331878662,1.6720750331878662
recovery,y,-0.09,0.0,2.0038816928863525,2.0038816928863525
recovery,y,-0.08499999999999999,0.0,2.3813929557800293,2.3813929557800293
recovery,y,-0.07999999999999999,0.0,2.8195624351501465,2.8195624351501465
recovery,y,-0.07499999999999998,0.0,3.3029263019561768,3.3029263019561768
recovery,y,-0.06999999999999998,0.0,3.8180065155029297,3.8180065155029297
recovery,y,-0.06499999999999997,0.0,-1.9307987689971924,-1.9307987689971924
recovery,y,-0.06,0.0,5.1317572593688965,5.1317572593688965
recovery,y,-0.05499999999999999,0.0,5.856567859649658,5.856567859649658
recovery,y,-0.04999999999999999,0.0,6.5949015617370605,6.5949015617370605
recovery,y,-0.044999999999999984,0.0,7.382804870605469,7.382804870605469
recovery,y,-0.03999999999999998,0.0,11.305460929870605,11.305460929870605
recovery,y,-0.034999999999999976,0.0,8.954011917114258,8.954011917114258
recovery,y,-0.02999999999999997,0.0,-4.470850944519043,-4.470850944519043
recovery,y,-0.024999999999999967,0.0,9.79148006439209,9.79148006439209
recovery,y,-0.019999999999999962,0.0,10.396461486816406,10.396461486816406
recovery,y,-0.014999999999999958,0.0,10.889928817749023,10.889928817749023
recovery,y,-0.010000000000000009,0.0,11.266056060791016,11.266056060791016
recovery,y,-0.0050000000000000044,0.0,11.52614974975586,11.52614974975586
recovery,y,0.0,0.0,11.670280456542969,11.670280456542969
recovery,y,0.0050000000000000044,0.0,11.6986083984375,11.6986083984375
recovery,y,0.010000000000000009,0.0,11.610298156738281,11.610298156738281
recovery,y,0.015000000000000013,0.0,11.399879455566406,11.399879455566406
recovery,y,0.020000000000000018,0.0,11.067913055419922,11.067913055419922
recovery,y,0.025000000000000022,0.0,10.606853485107422,10.606853485107422
recovery,y,0.030000000000000027,0.0,5.701180458068848,5.701180458068848
recovery,y,0.03500000000000003,0.0,9.932464599609375,9.932464599609375
recovery,y,0.040000000000000036,0.0,19.979999542236328,19.979999542236328
recovery,y,0.04500000000000004,0.0,8.33187198638916,8.33187198638916
recovery,y,0.050000000000000044,0.0,7.449503421783447,7.449503421783447
recovery,y,0.05499999999999999,0.0,6.555815696716309,6.555815696716309
recovery,y,0.06,0.0,5.665224552154541,5.665224552154541
recovery,y,0.065,0.0,-0.35856151580810547,-0.35856151580810547
recovery,y,0.07,0.0,2.87056303024292,2.87056303024292
recovery,y,0.07500000000000001,0.0,3.601987600326538,3.601987600326538
recovery,y,0.08000000000000002,0.0,3.088789224624634,3.088789224624634
recovery,y,0.08500000000000002,0.0,2.6688153743743896,2.6688153743743896
recovery,y,0.09000000000000002,0.0,2.288214921951294,2.288214921951294
recovery,y,0.09500000000000003,0.0,1.9435882568359375,1.9435882568359375
recovery,y,0.10000000000000003,0.0,1.6387547254562378,1.6387547254562378
recovery,y,0.10500000000000004,0.0,1.3712016344070435,1.3712016344070435
recovery,y,0.11000000000000004,0.0,1.1375025510787964,1.1375025510787964
recovery,y,0.11500000000000005,0.0,0.9384380578994751,0.9384380578994751
recovery,y,0.12,0.0,0.6419312953948975,0.6419312953948975
recovery,y,0.125,0.0,0.5323337316513062,0.5323337316513062
recovery,y,0.13,0.0,0.44678235054016113,0.44678235054016113
recovery,y,0.135,0.0,0.3819435238838196,0.3819435238838196
recovery,y,0.14,0.0,0.32835710048675537,0.32835710048675537
recovery,y,0.14500000000000002,0.0,0.28593194484710693,0.28593194484710693
recovery,y,0.15000000000000002,0.0,0.25355690717697144,0.25355690717697144
recovery,y,0.15500000000000003,0.0,0.22604292631149292,0.22604292631149292
recovery,y,0.16000000000000003,0.0,0.202745258808136,0.202745258808136
recovery,y,0.16500000000000004,0.0,0.1835126280784607,0.1835126280784607
recovery,y,0.17000000000000004,0.0,0.16713732481002808,0.16713732481002808
recovery,y,0.17500000000000004,0.0,0.15334197878837585,0.15334197878837585
recovery,y,0.18,0.0,0.14208227396011353,0.14208227396011353
recovery,y,0.185,0.0,0.1322583556175232,0.1322583556175232
recovery,y,0.19,0.0,0.123464435338974,0.123464435338974
recovery,y,0.195,0.0,0.11568346619606018,0.11568346619606018
recovery,y,0.2,0.0,0.10892504453659058,0.10892504453659058
recovery,y,0.20500000000000002,0.0,0.10319516062736511,0.10319516062736511
recovery,y,0.21000000000000002,0.0,0.09849274158477783,0.09849274158477783
recovery,y,0.21500000000000002,0.0,0.09448537230491638,0.09448537230491638
recovery,y,0.22000000000000003,0.0,0.09082058072090149,0.09082058072090149
recovery,y,0.22500000000000003,0.0,0.08746179938316345,0.08746179938316345
recovery,y,0.23000000000000004,0.0,0.08497786521911621,0.08497786521911621
recovery,y,0.23500000000000004,0.0,0.0840994119644165,0.0840994119644165
recovery,y,0.24000000000000005,0.0,0.0847836434841156,0.0847836434841156
recovery,y,0.24500000000000005,0.0,0.08708778023719788,0.08708778023719788
recovery,y,0.25000000000000006,0.0,0.09027041494846344,0.09027041494846344
recovery,y,0.25500000000000006,0.0,0.09525945782661438,0.09525945782661438
recovery,y,0.26000000000000006,0.0,0.10179850459098816,0.10179850459098816
recovery,y,0.26500000000000007,0.0,0.10979077219963074,0.10979077219963074
recovery,y,0.2700000000000001,0.0,0.11923158168792725,0.11923158168792725
recovery,y,0.2750000000000001,0.0,0.1310199797153473,0.1310199797153473
recovery,y,0.27999999999999997,0.0,0.15112227201461792,0.15112227201461792
recovery,y,0.285,0.0,0.1806146502494812,0.1806146502494812
recovery,y,0.29,0.0,0.21884214878082275,0.21884214878082275
recovery,y,0.295,0.0,0.24785935878753662,0.24785935878753662
